>>> df[0].value_counts()
140    998
143      1
711      1
Name: 0, dtype: int64
>>> df[1].value_counts()
121     708
120     289
123       1
163       1
1491      1
Name: 1, dtype: int64
>>> df[2].value_counts()
114    994
121      2
115      1
129      1
130      1
694      1
Name: 2, dtype: int64

140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,120,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,114
140,121,115
140,121,121
140,121,121
140,123,129
143,163,130
711,1491,694
