,basicblock,benchmark,count,function,max,mean,median,min,run,seed,stddev
639,for.body45,covariance,2.0,kernel_covariance,27129535904.0,27127200000.0,27124884008.0,27124884008.0,1,6,2325950.0
640,for.body45,covariance,2.0,kernel_covariance,27614283972.0,27612300000.0,27610356677.0,27610356677.0,2,7,1963650.0
641,for.body45,covariance,2.0,kernel_covariance,27271126136.0,27268400000.0,27265579019.0,27265579019.0,1,4,2773560.0
642,for.body45,covariance,2.0,kernel_covariance,27262922938.0,27259400000.0,27255786583.0,27255786583.0,2,9,3568180.0
643,for.body45,covariance,2.0,kernel_covariance,27274391537.0,27272500000.0,27270532696.0,27270532696.0,1,9,1929420.0
644,for.body45,covariance,2.0,kernel_covariance,27485098375.0,27476200000.0,27467294325.0,27467294325.0,2,2,8902020.0
645,for.body45,covariance,2.0,kernel_covariance,27284306519.0,27282900000.0,27281557458.0,27281557458.0,1,3,1374530.0
646,for.body45,covariance,2.0,kernel_covariance,27156759236.0,27156300000.0,27155931334.0,27155931334.0,1,1,413951.0
647,for.body45,covariance,2.0,kernel_covariance,27155516895.0,27151100000.0,27146626998.0,27146626998.0,2,6,4444950.0
648,for.body45,covariance,2.0,kernel_covariance,27458010725.0,27457200000.0,27456440785.0,27456440785.0,1,5,784970.0
649,for.body45,covariance,2.0,kernel_covariance,27486946857.0,27486000000.0,27485037324.0,27485037324.0,2,5,954767.0
650,for.body45,covariance,2.0,kernel_covariance,27275776405.0,27275100000.0,27274493338.0,27274493338.0,1,0,641534.0
651,for.body45,covariance,2.0,kernel_covariance,27281050367.0,27280700000.0,27280357979.0,27280357979.0,2,4,346194.0
652,for.body45,covariance,2.0,kernel_covariance,27486863314.0,27485700000.0,27484611782.0,27484611782.0,1,2,1125770.0
653,for.body45,covariance,2.0,kernel_covariance,27197158717.0,27181500000.0,27165795954.0,27165795954.0,1,8,15681400.0
654,for.body45,covariance,2.0,kernel_covariance,27263677256.0,27259200000.0,27254681276.0,27254681276.0,2,3,4497990.0
655,for.body45,covariance,2.0,kernel_covariance,27256683953.0,27254400000.0,27252030127.0,27252030127.0,2,0,2326910.0
656,for.body45,covariance,2.0,kernel_covariance,27156059861.0,27152000000.0,27147862056.0,27147862056.0,1,10,4098900.0
657,for.body45,covariance,2.0,kernel_covariance,27187602043.0,27187000000.0,27186408743.0,27186408743.0,2,1,596650.0
658,for.body45,covariance,2.0,kernel_covariance,27295682579.0,27292100000.0,27288422247.0,27288422247.0,2,8,3630170.0
659,for.body45,covariance,2.0,kernel_covariance,27142047124.0,27141600000.0,27141153546.0,27141153546.0,2,10,446789.0
660,for.body92.us,CrystalMk,2000000.0,Crystal_div,172239.0,2987.4,2969.0,2916.0,1,7,687.902
661,for.body92.us,CrystalMk,2000000.0,Crystal_div,349841.0,3222.48,3177.0,3124.0,1,6,747.344
662,for.body92.us,CrystalMk,2000000.0,Crystal_div,158905.0,2987.51,2969.0,2916.0,2,7,661.196
663,for.body92.us,CrystalMk,2000000.0,Crystal_div,183332.0,3402.46,3385.0,3333.0,1,4,705.355
664,for.body92.us,CrystalMk,2000000.0,Crystal_div,146874.0,3092.56,3073.0,3020.0,2,9,669.158
665,for.body92.us,CrystalMk,2000000.0,Crystal_div,165259.0,3092.51,3073.0,3020.0,1,9,690.881
666,for.body92.us,CrystalMk,2000000.0,Crystal_div,146040.0,3506.73,3489.0,3437.0,2,2,706.571
667,for.body92.us,CrystalMk,2000000.0,Crystal_div,310987.0,3205.72,3177.0,3124.0,1,3,705.674
668,for.body92.us,CrystalMk,2000000.0,Crystal_div,104739.0,3506.17,3489.0,3437.0,1,1,701.335
669,for.body92.us,CrystalMk,2000000.0,Crystal_div,161978.0,3219.48,3177.0,3124.0,2,6,691.664
670,for.body92.us,CrystalMk,2000000.0,Crystal_div,187811.0,3299.91,3281.0,3229.0,1,5,697.864
671,for.body92.us,CrystalMk,2000000.0,Crystal_div,183280.0,3299.43,3281.0,3229.0,2,5,684.394
672,for.body92.us,CrystalMk,2000000.0,Crystal_div,163072.0,3507.93,3489.0,3437.0,1,0,706.759
673,for.body92.us,CrystalMk,2000000.0,Crystal_div,237758.0,3402.78,3385.0,3333.0,2,4,717.9
674,for.body92.us,CrystalMk,2000000.0,Crystal_div,135937.0,3506.1,3489.0,3437.0,1,2,709.127
675,for.body92.us,CrystalMk,2000000.0,Crystal_div,256665.0,3403.7,3385.0,3333.0,1,8,740.129
676,for.body92.us,CrystalMk,2000000.0,Crystal_div,188176.0,3207.92,3177.0,3124.0,2,3,694.346
677,for.body92.us,CrystalMk,2000000.0,Crystal_div,133020.0,3507.89,3489.0,3437.0,2,0,709.809
678,for.body92.us,CrystalMk,2000000.0,Crystal_div,145103.0,2986.42,2969.0,2916.0,1,10,661.518
679,for.body92.us,CrystalMk,2000000.0,Crystal_div,584527.0,3507.15,3489.0,3437.0,2,1,842.353
680,for.body92.us,CrystalMk,2000000.0,Crystal_div,167968.0,3403.07,3385.0,3333.0,2,8,720.794
681,for.body92.us,CrystalMk,2000000.0,Crystal_div,138905.0,2987.25,2969.0,2916.0,2,10,683.582
682,if.end,drop3,20.0,drop_0xx,58492832.0,56993300.0,56927580.0,56862581.0,1,7,183007.0
683,if.end,drop3,20.0,drop_0xx,59427566.0,57003900.0,56933570.0,56864299.0,1,6,293128.0
684,if.end,drop3,20.0,drop_0xx,59430117.0,56989800.0,56930133.0,56872633.0,2,7,290819.0
685,if.end,drop3,20.0,drop_0xx,58737101.0,56966900.0,56927216.0,56860914.0,1,4,212204.0
686,if.end,drop3,20.0,drop_0xx,58567883.0,56963000.0,56922788.0,56834247.0,2,9,186965.0
687,if.end,drop3,20.0,drop_0xx,58638195.0,56972100.0,56905704.0,56869351.0,1,9,199600.0
688,if.end,drop3,20.0,drop_0xx,59811156.0,57007200.0,56922736.0,56881486.0,2,2,330994.0
689,if.end,drop3,20.0,drop_0xx,58472312.0,56955100.0,56911748.0,56846436.0,1,3,183217.0
690,if.end,drop3,20.0,drop_0xx,58988714.0,56980700.0,56918622.0,56878050.0,1,1,246193.0
691,if.end,drop3,20.0,drop_0xx,58532467.0,56967300.0,56926070.0,56884508.0,2,6,183556.0
692,if.end,drop3,20.0,drop_0xx,59067048.0,56990600.0,56914248.0,56851956.0,1,5,264845.0
693,if.end,drop3,20.0,drop_0xx,58458353.0,56962400.0,56906592.0,56878831.0,2,5,177564.0
694,if.end,drop3,20.0,drop_0xx,65062221.0,57140900.0,56929665.0,56866905.0,1,0,931909.0
695,if.end,drop3,20.0,drop_0xx,59687304.0,56984900.0,56914038.0,56868102.0,2,4,319149.0
696,if.end,drop3,20.0,drop_0xx,58498455.0,56974800.0,56920653.0,56828049.0,1,2,194944.0
697,if.end,drop3,20.0,drop_0xx,58487729.0,56972900.0,56922425.0,56875394.0,1,8,180307.0
698,if.end,drop3,20.0,drop_0xx,59203193.0,56978400.0,56919040.0,56837739.0,2,3,263610.0
699,if.end,drop3,20.0,drop_0xx,58630853.0,56968400.0,56926124.0,56839197.0,2,0,201644.0
700,if.end,drop3,20.0,drop_0xx,58414239.0,56964300.0,56922581.0,56865707.0,1,10,178730.0
701,if.end,drop3,20.0,drop_0xx,58660383.0,56974000.0,56906852.0,56834144.0,2,1,199617.0
702,if.end,drop3,20.0,drop_0xx,59267620.0,56981700.0,56926332.0,56854144.0,2,8,274452.0
703,if.end,drop3,20.0,drop_0xx,59097047.0,56991000.0,56928935.0,56870290.0,2,10,256480.0
704,for.body14,durbin,2.0,init_array,498810788.0,335370000.0,171929351.0,171929351.0,1,7,163441000.0
705,for.body14,durbin,2.0,init_array,502967838.0,337597000.0,172225810.0,172225810.0,1,6,165371000.0
706,for.body14,durbin,2.0,init_array,502708094.0,338251000.0,173794279.0,173794279.0,2,7,164457000.0
707,for.body14,durbin,2.0,init_array,502573390.0,338327000.0,174080937.0,174080937.0,1,4,164246000.0
708,for.body14,durbin,2.0,init_array,499332479.0,335808000.0,172282951.0,172282951.0,2,9,163525000.0
709,for.body14,durbin,2.0,init_array,502956392.0,338211000.0,173466061.0,173466061.0,1,9,164745000.0
710,for.body14,durbin,2.0,init_array,500013784.0,336211000.0,172409046.0,172409046.0,2,2,163802000.0
711,for.body14,durbin,2.0,init_array,502867482.0,338304000.0,173740500.0,173740500.0,1,3,164563000.0
712,for.body14,durbin,2.0,init_array,500946000.0,336519000.0,172091683.0,172091683.0,1,1,164427000.0
713,for.body14,durbin,2.0,init_array,499702150.0,336014000.0,172325394.0,172325394.0,2,6,163688000.0
714,for.body14,durbin,2.0,init_array,499862286.0,336456000.0,173049112.0,173049112.0,1,5,163407000.0
715,for.body14,durbin,2.0,init_array,498774179.0,335136000.0,171497516.0,171497516.0,2,5,163638000.0
716,for.body14,durbin,2.0,init_array,503034496.0,338140000.0,173245031.0,173245031.0,1,0,164895000.0
717,for.body14,durbin,2.0,init_array,500780499.0,336514000.0,172247261.0,172247261.0,2,4,164267000.0
718,for.body14,durbin,2.0,init_array,500685230.0,336493000.0,172300608.0,172300608.0,1,2,164192000.0
719,for.body14,durbin,2.0,init_array,499678367.0,335740000.0,171800944.0,171800944.0,1,8,163939000.0
720,for.body14,durbin,2.0,init_array,499515704.0,335803000.0,172090729.0,172090729.0,2,3,163712000.0
721,for.body14,durbin,2.0,init_array,501792486.0,336737000.0,171680832.0,171680832.0,2,0,165056000.0
722,for.body14,durbin,2.0,init_array,499574231.0,335521000.0,171467155.0,171467155.0,1,10,164054000.0
723,for.body14,durbin,2.0,init_array,503600194.0,338710000.0,173820572.0,173820572.0,2,1,164890000.0
724,for.body14,durbin,2.0,init_array,502615111.0,338318000.0,174020191.0,174020191.0,2,8,164297000.0
725,for.body14,durbin,2.0,init_array,498865754.0,335199000.0,171532312.0,171532312.0,2,10,163667000.0
726,for.body31,dynprog,2.0,kernel_dynprog,1799161306.0,1798310000.0,1797450523.0,1797450523.0,1,7,855392.0
727,for.body31,dynprog,2.0,kernel_dynprog,1535296958.0,1533420000.0,1531549938.0,1531549938.0,1,6,1873510.0
728,for.body31,dynprog,2.0,kernel_dynprog,1796979787.0,1795500000.0,1794016823.0,1794016823.0,2,7,1481480.0
729,for.body31,dynprog,2.0,kernel_dynprog,1800769423.0,1799920000.0,1799065724.0,1799065724.0,1,4,851850.0
730,for.body31,dynprog,2.0,kernel_dynprog,1652005867.0,1649980000.0,1647954369.0,1647954369.0,2,9,2025750.0
731,for.body31,dynprog,2.0,kernel_dynprog,1655891273.0,1655600000.0,1655303367.0,1655303367.0,1,9,293953.0
732,for.body31,dynprog,2.0,kernel_dynprog,1811804780.0,1810740000.0,1809669261.0,1809669261.0,2,2,1067760.0
733,for.body31,dynprog,2.0,kernel_dynprog,1792399723.0,1790450000.0,1788504209.0,1788504209.0,1,3,1947760.0
734,for.body31,dynprog,2.0,kernel_dynprog,1649760607.0,1648080000.0,1646391449.0,1646391449.0,1,1,1684580.0
735,for.body31,dynprog,2.0,kernel_dynprog,1535334027.0,1531740000.0,1528155305.0,1528155305.0,2,6,3589360.0
736,for.body31,dynprog,2.0,kernel_dynprog,1520850208.0,1519480000.0,1518116880.0,1518116880.0,1,5,1366660.0
737,for.body31,dynprog,2.0,kernel_dynprog,1531282019.0,1529810000.0,1528332130.0,1528332130.0,2,5,1474940.0
738,for.body31,dynprog,2.0,kernel_dynprog,1651991040.0,1651530000.0,1651076990.0,1651076990.0,1,0,457025.0
739,for.body31,dynprog,2.0,kernel_dynprog,1806710573.0,1804470000.0,1802233814.0,1802233814.0,2,4,2238380.0
740,for.body31,dynprog,2.0,kernel_dynprog,1811233968.0,1809940000.0,1808644128.0,1808644128.0,1,2,1294920.0
741,for.body31,dynprog,2.0,kernel_dynprog,1787340836.0,1786450000.0,1785567395.0,1785567395.0,1,8,886721.0
742,for.body31,dynprog,2.0,kernel_dynprog,1799933521.0,1798870000.0,1797809613.0,1797809613.0,2,3,1061950.0
743,for.body31,dynprog,2.0,kernel_dynprog,1651389782.0,1649660000.0,1647939217.0,1647939217.0,2,0,1725280.0
744,for.body31,dynprog,2.0,kernel_dynprog,1528808411.0,1527360000.0,1525908312.0,1525908312.0,1,10,1450050.0
745,for.body31,dynprog,2.0,kernel_dynprog,1650235172.0,1648500000.0,1646760597.0,1646760597.0,2,1,1737290.0
746,for.body31,dynprog,2.0,kernel_dynprog,1791799282.0,1791070000.0,1790332300.0,1790332300.0,2,8,733491.0
747,for.body31,dynprog,2.0,kernel_dynprog,1553402238.0,1550210000.0,1547015177.0,1547015177.0,2,10,3193530.0
748,if.end14.us.us,em3d,2.0,make_neighbors,5687311787.0,5678980000.0,5670645190.0,5670645190.0,1,7,8333300.0
749,if.end14.us.us,em3d,2.0,make_neighbors,5684831373.0,5676820000.0,5668802596.0,5668802596.0,1,6,8014390.0
750,if.end14.us.us,em3d,2.0,make_neighbors,5687811521.0,5678230000.0,5668652284.0,5668652284.0,2,7,9579620.0
751,if.end14.us.us,em3d,2.0,make_neighbors,5685580171.0,5676990000.0,5668392315.0,5668392315.0,1,4,8593930.0
752,if.end14.us.us,em3d,2.0,make_neighbors,5693513577.0,5682770000.0,5672035878.0,5672035878.0,2,9,10738800.0
753,if.end14.us.us,em3d,2.0,make_neighbors,5686832640.0,5675790000.0,5664749524.0,5664749524.0,1,9,11041600.0
754,if.end14.us.us,em3d,2.0,make_neighbors,5689495593.0,5678890000.0,5668293214.0,5668293214.0,2,2,10601200.0
755,if.end14.us.us,em3d,2.0,make_neighbors,5686305399.0,5675410000.0,5664507969.0,5664507969.0,1,3,10898700.0
756,if.end14.us.us,em3d,2.0,make_neighbors,5690015960.0,5678680000.0,5667338898.0,5667338898.0,1,1,11338500.0
757,if.end14.us.us,em3d,2.0,make_neighbors,5691009329.0,5678790000.0,5666569499.0,5666569499.0,2,6,12219900.0
758,if.end14.us.us,em3d,2.0,make_neighbors,5690625924.0,5679010000.0,5667399100.0,5667399100.0,1,5,11613400.0
759,if.end14.us.us,em3d,2.0,make_neighbors,5682831556.0,5675710000.0,5668588716.0,5668588716.0,2,5,7121420.0
760,if.end14.us.us,em3d,2.0,make_neighbors,5707747089.0,5700150000.0,5692552643.0,5692552643.0,1,0,7597220.0
761,if.end14.us.us,em3d,2.0,make_neighbors,5689029878.0,5679890000.0,5670748959.0,5670748959.0,2,4,9140460.0
762,if.end14.us.us,em3d,2.0,make_neighbors,5683104120.0,5676770000.0,5670440294.0,5670440294.0,1,2,6331910.0
763,if.end14.us.us,em3d,2.0,make_neighbors,5689876755.0,5677970000.0,5666055022.0,5666055022.0,1,8,11910900.0
764,if.end14.us.us,em3d,2.0,make_neighbors,5691845059.0,5680280000.0,5668723161.0,5668723161.0,2,3,11560900.0
765,if.end14.us.us,em3d,2.0,make_neighbors,5689472579.0,5680550000.0,5671623254.0,5671623254.0,2,0,8924660.0
766,if.end14.us.us,em3d,2.0,make_neighbors,5685872605.0,5678440000.0,5671012951.0,5671012951.0,1,10,7429830.0
767,if.end14.us.us,em3d,2.0,make_neighbors,5687329842.0,5678920000.0,5670518126.0,5670518126.0,2,1,8405860.0
768,if.end14.us.us,em3d,2.0,make_neighbors,5682269292.0,5677140000.0,5672002000.0,5672002000.0,2,8,5133650.0
769,if.end14.us.us,em3d,2.0,make_neighbors,5687464369.0,5680690000.0,5673906641.0,5673906641.0,2,10,6778860.0
770,entry,enc-md5,7999570.0,md5_process,155884.0,569.722,573.0,520.0,1,7,321.503
771,entry,enc-md5,7999570.0,md5_process,125937.0,569.892,573.0,520.0,1,6,304.61
772,entry,enc-md5,7999570.0,md5_process,189426.0,569.65,573.0,520.0,2,7,320.583
773,entry,enc-md5,7999570.0,md5_process,266144.0,569.523,573.0,520.0,1,4,316.613
774,entry,enc-md5,7999570.0,md5_process,134843.0,572.574,573.0,520.0,2,9,327.888
775,entry,enc-md5,7999570.0,md5_process,212186.0,572.504,573.0,520.0,1,9,314.282
776,entry,enc-md5,7999570.0,md5_process,197134.0,570.955,573.0,520.0,2,2,321.53
777,entry,enc-md5,7999570.0,md5_process,120468.0,571.682,573.0,520.0,1,3,301.138
778,entry,enc-md5,7999570.0,md5_process,260102.0,568.155,573.0,520.0,1,1,323.245
779,entry,enc-md5,7999570.0,md5_process,187030.0,570.213,573.0,520.0,2,6,317.977
780,entry,enc-md5,7999570.0,md5_process,280519.0,570.138,573.0,520.0,1,5,325.849
781,entry,enc-md5,7999570.0,md5_process,149895.0,570.305,573.0,520.0,2,5,330.373
782,entry,enc-md5,7999570.0,md5_process,114634.0,570.49,573.0,520.0,1,0,304.612
783,entry,enc-md5,7999570.0,md5_process,138749.0,570.941,573.0,520.0,2,4,323.969
784,entry,enc-md5,7999570.0,md5_process,122291.0,570.587,573.0,520.0,1,2,318.45
785,entry,enc-md5,7999570.0,md5_process,104426.0,568.402,573.0,520.0,1,8,302.491
786,entry,enc-md5,7999570.0,md5_process,150781.0,572.529,573.0,520.0,2,3,312.818
787,entry,enc-md5,7999570.0,md5_process,133385.0,570.965,573.0,520.0,2,0,325.858
788,entry,enc-md5,7999570.0,md5_process,186197.0,570.503,573.0,520.0,1,10,331.862
789,entry,enc-md5,7999570.0,md5_process,141978.0,568.11,573.0,520.0,2,1,317.284
790,entry,enc-md5,7999570.0,md5_process,157603.0,569.507,573.0,520.0,2,8,318.993
791,entry,enc-md5,7999570.0,md5_process,119061.0,570.519,573.0,520.0,2,10,320.007
792,,encode,,,,,,,1,7,
793,,encode,,,,,,,1,6,
794,,encode,,,,,,,2,7,
795,,encode,,,,,,,1,4,
796,,encode,,,,,,,2,9,
797,,encode,,,,,,,1,9,
798,,encode,,,,,,,2,2,
799,,encode,,,,,,,1,3,
800,,encode,,,,,,,1,1,
801,,encode,,,,,,,2,6,
802,,encode,,,,,,,1,5,
803,,encode,,,,,,,2,5,
804,,encode,,,,,,,1,0,
805,,encode,,,,,,,2,4,
806,,encode,,,,,,,1,2,
807,,encode,,,,,,,1,8,
808,,encode,,,,,,,2,3,
809,,encode,,,,,,,2,0,
810,,encode,,,,,,,1,10,
811,,encode,,,,,,,2,1,
812,,encode,,,,,,,2,8,
813,,encode,,,,,,,2,10,
814,entry,enc-pc1,,code,,,,,1,7,
815,entry,enc-pc1,,code,,,,,1,6,
816,entry,enc-pc1,,code,,,,,2,7,
817,entry,enc-pc1,,code,,,,,1,4,
818,entry,enc-pc1,,code,,,,,2,9,
819,entry,enc-pc1,,code,,,,,1,9,
820,entry,enc-pc1,,code,,,,,2,2,
821,entry,enc-pc1,,code,,,,,1,3,
822,entry,enc-pc1,,code,,,,,1,1,
823,entry,enc-pc1,,code,,,,,2,6,
824,entry,enc-pc1,,code,,,,,1,5,
825,entry,enc-pc1,,code,,,,,2,5,
826,entry,enc-pc1,,code,,,,,1,0,
827,entry,enc-pc1,,code,,,,,2,4,
828,entry,enc-pc1,,code,,,,,1,2,
829,entry,enc-pc1,,code,,,,,1,8,
830,entry,enc-pc1,,code,,,,,2,3,
831,entry,enc-pc1,,code,,,,,2,0,
832,entry,enc-pc1,,code,,,,,1,10,
833,entry,enc-pc1,,code,,,,,2,1,
834,entry,enc-pc1,,code,,,,,2,8,
835,entry,enc-pc1,,code,,,,,2,10,
836,for.body4,Equivalencing-flt,1.0,s422,6460789161.0,3230390000.0,8003586.0,6460789161.0,1,7,3230390000.0
837,for.body4,Equivalencing-flt,1.0,s422,6466156710.0,3233080000.0,8003586.0,6466156710.0,1,6,3233080000.0
838,for.body4,Equivalencing-flt,1.0,s422,6484734670.0,3242370000.0,8003586.0,6484734670.0,2,7,3242370000.0
839,for.body4,Equivalencing-flt,1.0,s422,6459859893.0,3229930000.0,8003586.0,6459859893.0,1,4,3229930000.0
840,for.body4,Equivalencing-flt,1.0,s422,6463951728.0,3231980000.0,8003586.0,6463951728.0,2,9,3231980000.0
841,for.body4,Equivalencing-flt,1.0,s422,6468934983.0,3234470000.0,8003586.0,6468934983.0,1,9,3234470000.0
842,for.body4,Equivalencing-flt,1.0,s422,6456618908.0,3228310000.0,8003586.0,6456618908.0,2,2,3228310000.0
843,for.body4,Equivalencing-flt,1.0,s422,7058276513.0,3529140000.0,8003586.0,7058276513.0,1,3,3529140000.0
844,for.body4,Equivalencing-flt,1.0,s422,5896927697.0,2948460000.0,8003586.0,5896927697.0,1,1,2948460000.0
845,for.body4,Equivalencing-flt,1.0,s422,6466260243.0,3233130000.0,8003586.0,6466260243.0,2,6,3233130000.0
846,for.body4,Equivalencing-flt,1.0,s422,7046865626.0,3523430000.0,8003586.0,7046865626.0,1,5,3523430000.0
847,for.body4,Equivalencing-flt,1.0,s422,7050774855.0,3525390000.0,8003586.0,7050774855.0,2,5,3525390000.0
848,for.body4,Equivalencing-flt,1.0,s422,6451939254.0,3225970000.0,8003586.0,6451939254.0,1,0,3225970000.0
849,for.body4,Equivalencing-flt,1.0,s422,6463934153.0,3231970000.0,8003586.0,6463934153.0,2,4,3231970000.0
850,for.body4,Equivalencing-flt,1.0,s422,6458244416.0,3229120000.0,8003586.0,6458244416.0,1,2,3229120000.0
851,for.body4,Equivalencing-flt,1.0,s422,7046424792.0,3523210000.0,8003586.0,7046424792.0,1,8,3523210000.0
852,for.body4,Equivalencing-flt,1.0,s422,7065819469.0,3532910000.0,8003586.0,7065819469.0,2,3,3532910000.0
853,for.body4,Equivalencing-flt,1.0,s422,6456203337.0,3228100000.0,8003586.0,6456203337.0,2,0,3228100000.0
854,for.body4,Equivalencing-flt,1.0,s422,5893954157.0,2946980000.0,8003586.0,5893954157.0,1,10,2946980000.0
855,for.body4,Equivalencing-flt,1.0,s422,5894439505.0,2947220000.0,8003586.0,5894439505.0,2,1,2947220000.0
856,for.body4,Equivalencing-flt,1.0,s422,7046600692.0,3523300000.0,8003586.0,7046600692.0,2,8,3523300000.0
857,for.body4,Equivalencing-flt,1.0,s422,5901955449.0,2950980000.0,8003586.0,5901955449.0,2,10,2950980000.0
858,if.then22,espresso,11082.0,cofactor,122914.0,13012.1,7760.0,365.0,1,7,10510.8
859,if.then22,espresso,11082.0,cofactor,96509.0,12990.6,7760.0,364.0,1,6,10437.5
860,if.then22,espresso,11082.0,cofactor,76092.0,13007.6,7761.0,364.0,2,7,10408.3
861,if.then22,espresso,11082.0,cofactor,74374.0,12347.1,7500.0,416.0,1,4,9803.4
862,if.then22,espresso,,cofactor,,,,,2,9,
863,if.then22,espresso,,cofactor,,,,,1,9,
864,if.then22,espresso,11082.0,cofactor,77394.0,12364.9,7396.0,364.0,2,2,9906.97
865,if.then22,espresso,11082.0,cofactor,76873.0,12416.1,7448.0,364.0,1,3,9894.12
866,if.then22,espresso,11082.0,cofactor,77134.0,12995.5,7761.0,364.0,1,1,10442.6
867,if.then22,espresso,11082.0,cofactor,75051.0,13010.6,7760.0,364.0,2,6,10433.3
868,if.then22,espresso,11082.0,cofactor,109946.0,12383.5,7396.0,364.0,1,5,10026.9
869,if.then22,espresso,11082.0,cofactor,74009.0,12414.4,7448.0,364.0,2,5,9952.06
870,if.then22,espresso,11082.0,cofactor,80103.0,12476.4,7552.0,364.0,1,0,10017.2
871,if.then22,espresso,11082.0,cofactor,77603.0,12441.1,7500.0,364.0,2,4,9938.87
872,if.then22,espresso,11082.0,cofactor,75312.0,12390.3,7448.0,365.0,1,2,9900.78
873,if.then22,espresso,11082.0,cofactor,94999.0,13060.1,7812.0,364.0,1,8,10458.1
874,if.then22,espresso,11082.0,cofactor,74009.0,12387.5,7448.0,364.0,2,3,9954.75
875,if.then22,espresso,11082.0,cofactor,109530.0,12405.2,7448.0,364.0,2,0,9974.64
876,if.then22,espresso,11082.0,cofactor,73592.0,12401.0,7448.0,364.0,1,10,9936.88
877,if.then22,espresso,11082.0,cofactor,93436.0,12994.0,7812.0,365.0,2,1,10456.5
878,if.then22,espresso,11082.0,cofactor,75780.0,13046.8,7865.0,416.0,2,8,10421.2
879,if.then22,espresso,11082.0,cofactor,80624.0,12385.7,7396.0,364.0,2,10,9982.23
880,vector.body,Expansion-flt,1.0,s1251,6400298220.0,3200150000.0,8003586.0,6400298220.0,1,7,3200150000.0
881,vector.body,Expansion-flt,1.0,s1251,6155879839.0,3077940000.0,8003586.0,6155879839.0,1,6,3077940000.0
882,vector.body,Expansion-flt,1.0,s1251,5677996127.0,2839000000.0,8003586.0,5677996127.0,2,7,2839000000.0
883,vector.body,Expansion-flt,1.0,s1251,5712322080.0,2856160000.0,8003586.0,5712322080.0,1,4,2856160000.0
884,vector.body,Expansion-flt,1.0,s1251,6355040092.0,3177520000.0,8003586.0,6355040092.0,2,9,3177520000.0
885,vector.body,Expansion-flt,1.0,s1251,6617209565.0,3308600000.0,8003586.0,6617209565.0,1,9,3308600000.0
886,vector.body,Expansion-flt,1.0,s1251,5617179399.0,2808590000.0,8003586.0,5617179399.0,2,2,2808590000.0
887,vector.body,Expansion-flt,1.0,s1251,6485181063.0,3242590000.0,8003586.0,6485181063.0,1,3,3242590000.0
888,vector.body,Expansion-flt,1.0,s1251,5669926603.0,2834960000.0,8003586.0,5669926603.0,1,1,2834960000.0
889,vector.body,Expansion-flt,1.0,s1251,5948461122.0,2974230000.0,8003586.0,5948461122.0,2,6,2974230000.0
890,vector.body,Expansion-flt,1.0,s1251,6054390281.0,3027200000.0,8003586.0,6054390281.0,1,5,3027200000.0
891,vector.body,Expansion-flt,1.0,s1251,6282588885.0,3141290000.0,8003586.0,6282588885.0,2,5,3141290000.0
892,vector.body,Expansion-flt,1.0,s1251,6208048844.0,3104020000.0,8003586.0,6208048844.0,1,0,3104020000.0
893,vector.body,Expansion-flt,1.0,s1251,5720392483.0,2860200000.0,8003586.0,5720392483.0,2,4,2860200000.0
894,vector.body,Expansion-flt,1.0,s1251,6470124492.0,3235060000.0,8003586.0,6470124492.0,1,2,3235060000.0
895,vector.body,Expansion-flt,1.0,s1251,6381559041.0,3190780000.0,8003586.0,6381559041.0,1,8,3190780000.0
896,vector.body,Expansion-flt,1.0,s1251,6082726123.0,3041360000.0,8003586.0,6082726123.0,2,3,3041360000.0
897,vector.body,Expansion-flt,1.0,s1251,6193007748.0,3096500000.0,8003586.0,6193007748.0,2,0,3096500000.0
898,vector.body,Expansion-flt,1.0,s1251,6011689507.0,3005840000.0,8003586.0,6011689507.0,1,10,3005840000.0
899,vector.body,Expansion-flt,1.0,s1251,6471190036.0,3235600000.0,8003586.0,6471190036.0,2,1,3235600000.0
900,vector.body,Expansion-flt,1.0,s1251,5895770136.0,2947890000.0,8003586.0,5895770136.0,2,8,2947890000.0
901,vector.body,Expansion-flt,1.0,s1251,6168088231.0,3084040000.0,8003586.0,6168088231.0,2,10,3084040000.0
902,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2655164909.0,1327580000.0,8003586.0,2655164909.0,1,7,1327580000.0
903,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2590730437.0,1295370000.0,8003586.0,2590730437.0,1,6,1295370000.0
904,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2652437303.0,1326220000.0,8003586.0,2652437303.0,2,7,1326220000.0
905,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2574787939.0,1287390000.0,8003586.0,2574787939.0,1,4,1287390000.0
906,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2628242475.0,1314120000.0,8003586.0,2628242475.0,2,9,1314120000.0
907,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2625332610.0,1312670000.0,8003586.0,2625332610.0,1,9,1312670000.0
908,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2610978583.0,1305490000.0,8003586.0,2610978583.0,2,2,1305490000.0
909,vector.body,fdtd-2d,1.0,kernel_fdtd_2d_StrictFP,2568204342.0,1284100000.0,8003586.0,2568204342.0,1,3,1284100000.0
